
http://www.gsmarena.com/acer_liquid_z520-7073.php,About 130 EUR,480 x 854 ,Android 4.4.2 (KitKat),"Accelerometer, proximity",LED,Yes,f,8 ,"Geo-tagging, touch focus, face detection, HDR, panorama",No,Li-Po,2000,32 ,1,8,Mediatek MT6582M,Mali-400MP2,Quad-core 1.3 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_z220-7074.php,About 90 EUR,480 x 800 ,Android 5.0 (Lollipop),Accelerometer,LED,Yes,f,5 ,Yes,No,Li-Ion,1300,32 ,1,8,Qualcomm Snapdragon 200,Adreno 302,Dual-core 1.2 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_m220-7071.php,About 80 EUR,480 x 800 ,Microsoft Windows Phone 8.1,"Accelerometer, proximity",LED,Yes,f,5 ,"Geo-tagging, panorama",No,Li-Ion,1300,32 ,2208,4,Qualcomm MSM8210 Snapdragon 200,Adreno 302,Dual-core 1.2 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_z410-6912.php,About 130 EUR,540 x 960 ,Android 4.4.4 (KitKat),"Accelerometer, proximity",LED,Yes,f,5 ,"Geo-tagging, touch focus, face detection",No,Li-Po,2000,32 ,1,8,Mediatek MT6732M,Mali-T760MP2,Quad-core 1.3 GHz Cortex-A53
http://www.gsmarena.com/acer_liquid_jade_s-6864.php,About 200 EUR,720 x 1280 ,"Android 4.4.4 (KitKat), upgradable to 5.1 (Lollipop)","Accelerometer, proximity, compass",LED,Yes,f/1.8,13 ,"Geo-tagging, touch focus, face detection, HDR, panorama",Yes,Li-Ion,2300,32 ,2,16,Mediatek MT6752M,Mali-T760MP2,Octa-core 1.5 GHz Cortex-A53
http://www.gsmarena.com/acer_liquid_z500-6635.php,About 150 EUR,720 x 1280 ,Android 4.4.2 (KitKat),"Accelerometer, proximity",LED,Yes,f,8 ,"Geo-tagging, touch focus, face detection, HDR",Yes,Li-Ion,2000,32 ,1,4,Mediatek MT6582,Mali-400MP2,Quad-core 1.3 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_x1-6419.php,About 260 EUR,720 x 1280 ,Android 4.4.2 (KitKat),"Accelerometer, proximity, compass",LED,Yes,f,13 ,Geo-tagging,No,Li-Ion,2700,32 ,2,16,Mediatek MT6592,Mali-450MP4,Octa-core 1.7 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_jade-6423.php,About 180 EUR,720 x 1280 ,Android 4.4.2 (KitKat),"Accelerometer, proximity, compass",LED,Yes,f,13 ,Geo-tagging,Yes,Li-Ion,2100,32 ,1,8,Mediatek MT6582,Mali-400MP2,Quad-core 1.3 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_e700-6420.php,About 200 EUR,720 x 1280 ,Android 4.4.2 (KitKat),"Accelerometer, proximity",LED,Yes,f,8 ,Geo-tagging,Yes,Li-Ion,3500,32 ,2,16,Mediatek MT6582,Mali-400MP2,Quad-core 1.2 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_e600-6421.php,About 200 EUR,480 x 854 ,Android 4.4.2 (KitKat),"Accelerometer, proximity",LED,Yes,f,8 ,"Geo-tagging, touch focus, HDR",Yes,Li-Ion,2500,32 ,1,4,Qualcomm MSM8926 Snapdragon 400,Adreno 305,Quad-core 1.2 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_z200-6422.php,About 90 EUR,480 x 800 ,Android 4.4.2 (KitKat),Accelerometer,No,No,No,2 ,"Geo-tagging, smile detection, panorama",No,Li-Ion,1300,32 ,NULL,4,Mediatek MT6572M,Mali-400,Dual-core 1.0 GHz Cortex-A7
http://www.gsmarena.com/acer_iconia_tab_8_a1_840fhd-6424.php,About 200 EUR,1200 x 1920 ,Android 4.4.2 (KitKat),Accelerometer,No,No,No,5 ,NULL,Yes,Li-Ion,4600,32 ,2,32,Intel Atom Z3745,Intel Gen 7 (Ivy Bridge),Quad-core 1.86 GHz
http://www.gsmarena.com/acer_iconia_tab_7_a1_713-6343.php,About 110 EUR,600 x 1024 ,"Android 4.2.2 (Jelly Bean), planned upgrade to 4.4.2 (KitKat)",Accelerometer,No,No,No,2 ,NULL,Yes,Li-Ion,battery,32 ,1,16,NULL,NULL,Quad-core
http://www.gsmarena.com/acer_iconia_tab_7_a1_713hd-6342.php,About 150 EUR,800 x 1280 ,Android 4.4.2 (KitKat),Accelerometer,No,No,No,5 ,NULL,Yes,Li-Ion,battery,32 ,1,16,NULL,NULL,Quad-core
http://www.gsmarena.com/acer_iconia_one_7_b1_730-6341.php,About 90 EUR,800 x 1280 ,"Android 4.2.2 (Jelly Bean), planned upgrade to 4.4.2 (KitKat)",Accelerometer,No,No,No,5 ,NULL,Yes,Li-Ion,3700,32 ,1,8,Intel Atom Z2560,PowerVR SGX544MP2,Dual-core 1.6 GHz
http://www.gsmarena.com/acer_liquid_e3_duo_plus-6680.php,About 240 EUR,720 x 1280 ,Android 4.2.2 (Jelly Bean),"Accelerometer, proximity",LED,Yes,f,13 ,Geo-tagging,Yes,Li-Ion,battery,32 ,2,16,Mediatek MT6589,PowerVR SGX544,Quad-core 1.2 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_e3-6116.php,About 200 EUR,720 x 1280 ,Android 4.2.2 (Jelly Bean),"Accelerometer, proximity",LED,Yes,f,13 ,Geo-tagging,Yes,Li-Ion,battery,32 ,1,4,Mediatek MT6589,PowerVR SGX544,Quad-core 1.2 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_z4-6115.php,About 100 EUR,480 x 800 ,Android 4.2.2 (Jelly Bean),"Accelerometer, proximity",LED,Yes,f,5 ,NULL,No,Li-Ion,1630,NULL,NULL,4,Mediatek MT6572,Mali-400,Dual-core 1.3 GHz Cortex-A7
http://www.gsmarena.com/acer_iconia_b1_721-5933.php,About 130 EUR,600 x 1024 ,Android 4.2 (Jelly Bean),Accelerometer,No,No,No,NULL,NULL,Yes,Li-Po,2955,32 ,1,16,Mediatek MT8312,Mali-400,Dual-core 1.3 GHz Cortex-A7
http://www.gsmarena.com/acer_iconia_b1_720-5932.php,About 100 EUR,600 x 1024 ,Android 4.2 (Jelly Bean),Accelerometer,No,No,No,NULL,NULL,Yes,Li-Po,2955,32 ,1,16,Mediatek MT8111,PowerVR SGX531,Dual-core 1.3 GHz
http://www.gsmarena.com/acer_iconia_a1_830-5930.php,About 130 EUR,768 x 1024 ,Android 4.2 (Jelly Bean),Accelerometer,No,Yes,f,5 ,Geo-tagging,Yes,Li-Ion,4000,32 ,1,16,Intel Atom Z2560,PowerVR SGX544MP2,Dual-core 1.6 GHz
http://www.gsmarena.com/acer_liquid_z5-5929.php,About 170 EUR,480 x 854 ,Android 4.2 (Jelly Bean),"Accelerometer, proximity",LED,No,f,5 ,Geo-tagging,Yes,Li-Ion,2000,32 ,NULL,4,Mediatek MT6572,Mali-400,Dual-core 1.3 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_s2-5670.php,About 340 EUR,1080 x 1920 ,Android 4.2.2 (Jelly Bean),"Accelerometer, gyro, proximity, compass",LED,Yes,f,13 ,"Geo-tagging, 27 MP panorama photos",Yes,Li-Po,3300,64 ,2,16,Qualcomm MSM8974 Snapdragon 800,Adreno 330,Quad-core 2.2 GHz Krait 400
http://www.gsmarena.com/acer_liquid_z3-5624.php,About 100 EUR,320 x 480 ,Android 4.2 (Jelly Bean),"Accelerometer, proximity",No,No,No,15 ,Geo-tagging,No,Li-Ion,1500,32 ,NULL,4,Mediatek MT6572,Mali-400,Dual-core 1.0 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_s1-5496.php,About 320 EUR,720 x 1280 ,Android 4.2 (Jelly Bean),"Accelerometer, gyro, proximity, compass",LED,Yes,f,8 ,Geo-tagging,No,Li-Po,2400,32 ,1,8,Mediatek MT6589,PowerVR SGX544,Quad-core 1.5 GHz Cortex-A7
http://www.gsmarena.com/acer_iconia_tab_a3-5700.php,About 190 EUR,800 x 1280 ,Android 4.2.2 (Jelly Bean),"Accelerometer, gyro",No,No,No,5 ,Geo-tagging,Yes,Li-Po,7300,32 ,1,32,Mediatek MT8125T - Wi-FiMediatek MT8389W - 3G,PowerVR SGX544,Quad-core 1.2 GHz Cortex-A7
http://www.gsmarena.com/acer_iconia_tab_a1_811-5892.php,About 150 EUR,768 x 1024 ,Android 4.2 (Jelly Bean),"Accelerometer, gyro",No,Yes,f,5 ,Geo-tagging,Yes,Li-Ion,4960,32 ,1,8,Mediatek MT8389W,PowerVR SGX544,Quad-core 1.2 GHz Cortex-A7
http://www.gsmarena.com/acer_iconia_tab_a1_810-5399.php,About 120 EUR,768 x 1024 ,"Android 4.2.2 (Jelly Bean), upgradble to 4.4.2 (KitKat)","Accelerometer, gyro",No,Yes,f,5 ,Geo-tagging,Yes,Li-Ion,4960,32 ,1,16,Mediatek MT8125,PowerVR SGX544,Quad-core 1.2 GHz
http://www.gsmarena.com/acer_liquid_e2-5418.php,About 180 EUR,540 x 960 ,Android 4.2.1 (Jelly Bean),"Accelerometer, gyro, proximity, compass",LED,Yes,f,8 ,"Geo-tagging, touch focus",No,Li-Ion,2000,32 ,1,4,Mediatek MT6589,PowerVR SGX544,Quad-core 1.2 GHz Cortex-A7
http://www.gsmarena.com/acer_liquid_z2-5302.php,About 100 EUR,320 x 480 ,Android 4.1.1 (Jelly Bean),"Accelerometer, proximity",No,No,No,3 ,"Geo-tagging, touch focus",No,Li-Ion,1300,32 ,NULL,4,Qualcomm MSM7227A Snapdragon S1,Adreno 200,1.0 GHz Cortex-A5
http://www.gsmarena.com/acer_liquid_c1-5276.php,About 180 EUR,540 x 960 ,Android 4.0 (Ice Cream Sandwich),"Accelerometer, proximity",LED,Yes,f,8 ,Geo-tagging,No,Li-Ion,2000,32 ,1,4,Intel Atom Z2420,PowerVR SGX540,1.2 GHz
http://www.gsmarena.com/acer_liquid_e1-5262.php,About 170 EUR,540 x 960 ,Android 4.1.1 (Jelly Bean),"Accelerometer, gyro, proximity, compass",LED,Yes,f,5 ,Geo-tagging,No,Li-Ion,1760,32 ,1,4,Mediatek MT6577,SGX531u,Dual-core 1.0 GHz Cortex-A9
http://www.gsmarena.com/acer_iconia_tab_b1_710-5897.php,About 110 EUR,600 x 1024 ,Android OS,Accelerometer,No,No,No,NULL,NULL,Yes,Li-Ion,2640,32 ,1,8,Mediatek MT8317T,PowerVR SGX531u,Dual-core 1.2 GHz Cortex-A9
http://www.gsmarena.com/acer_iconia_tab_b1_a71-5239.php,About 100 EUR,600 x 1024 ,Android 4.1 (Jelly Bean),Accelerometer,No,No,No,NULL,NULL,Yes,Li-Po,2710,32 ,NULL,16,Mediatek MT8317,SGX531u,Dual-core 1.2 GHz Cortex-A9
http://www.gsmarena.com/acer_iconia_tab_a110-5067.php,About 150 EUR,600 x 1024 ,Android 4.1 (Jelly Bean),"Accelerometer, gyro, compass",No,No,No,2 ,Geo-tagging,Yes,Li-Po,3420,32 ,1,8,Nvidia Tegra 3 T30L,ULP GeForce,Quad-core 1.2 GHz
http://www.gsmarena.com/acer_liquid_z110-5057.php,About 100 EUR,320 x 480 ,Android 2.3 (Gingerbread),"Accelerometer, proximity",No,No,No,15 ,"Geo-tagging, touch focus",No,Li-Po,1300,32 ,NULL,4,Mediatek MT6575,PowerVR SGX531,1.0 GHz Cortex-A9
http://www.gsmarena.com/acer_liquid_gallant_e350-4924.php,About 160 EUR,540 x 960 ,Android 4.0.3 (Ice Cream Sandwich),"Accelerometer, proximity",LED,Yes,f,5 ,Geo-tagging,No,Li-Ion,1500,32 ,1,4,Mediatek MT6575,PowerVR SGX531,1.0 GHz Cortex-A9
